	italy	530.0	70.0	5.6	83.0	16.88	99.0	21.03	99.0	18.87	98.0	7.58	95.0	2.28	100.0	2.04
	fism	78.0	73.0	6.42	86.0	12.01	100.0	22.69	100.0	20.14	99.0	7.14	100.0	2.18	100.0	2.21
2020 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	5746.0	66.0	5.08	87.0	12.56	99.0	9.16	99.0	9.09	96.0	4.61	83.0	1.82	12.0	2.03
	italy	745.0	67.0	5.23	89.0	14.4	100.0	12.11	100.0	12.01	97.0	6.41	89.0	2.33	95.0	2.03
	fism	102.0	73.0	5.65	92.0	8.41	100.0	10.68	100.0	10.48	99.0	5.19	93.0	1.95	99.0	2.13
2021 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	6556.0	64.0	5.27	93.0	13.37	99.0	3.23	99.0	3.23	17.0	3.0	5.0	4.49	11.0	2.13
	italy	769.0	61.0	5.59	95.0	13.75	100.0	5.11	100.0	5.11	20.0	4.68	8.0	5.75	95.0	2.14
	fism	113.0	71.0	6.76	97.0	20.7	100.0	7.12	100.0	7.12	22.0	4.1	6.0	6.24	96.0	2.17
